id,geometry,buildstart,opening,closure,length,city_id
133,"LINESTRING(-70.7409693275335 -33.4446853021151,-70.7413880954747 -33.4446915418951,-70.7415974794423 -33.4446977816747,-70.7418592094002 -33.4447476998849,-70.7421059833695 -33.4448038578283,-70.7423976253228 -33.4448600157455,-70.7426967452825 -33.4449348929151,-70.7430033432366 -33.445022249523,-70.7431977712095 -33.445103366303,-70.7433024631902 -33.4451720035075,-70.743429589172 -33.4452531201475,-70.7435941051495 -33.4453966340046,-70.7437287091317 -33.4455214284761,-70.7438932251032 -33.4457023801298,-70.7440128730847 -33.4458271741614,-70.7440801750757 -33.4459706870688,-70.7441474770668 -33.4461266790927,-70.7441923450629 -33.4462639518381,-70.7442297350526 -33.4464511416064,-70.7442596470479 -33.4466196120494,-70.7442297350526 -33.4468255199209,-70.7441773890622 -33.4469939896267,-70.7440502631099 -33.4472806679392,-70.7439081811335 -33.4475052929655,-70.7437511431563 -33.4476737613611,-70.7435941051791 -33.447786073443,-70.7434071552066 -33.4479046249284,-70.7431304692479 -33.4481042902153,-70.7428163932936 -33.4482914760018,-70.7424649273435 -33.4484661823789,-70.7414460505279 -33.4489530955956,-70.7409300686064 -33.4491839557475,-70.7405786026563 -33.4493399419926,-70.7402570487076 -33.4495208856904,-70.7399654067483 -33.4496955895809,-70.7398158467714 -33.4498141384563,-70.739718632785 -33.4499451659743,-70.7396214187985 -33.4501011508503,-70.739449424832 -33.4503634535295,-70.7393372548509 -33.4505693525131,-70.7392699528598 -33.4507502936459,-70.7392176068694 -33.4510435422549,-70.7392101288691 -33.4513118326718,-70.7390530908753 -33.4528553159534,-70.7388437069182 -33.4540516701986,-70.738679190946 -33.4553103341685,-70.7384623289667 -33.4571145809334,-70.7383127689786 -33.4583890907885,-70.7380959070349 -33.4604205152035,-70.7379089570381 -33.462077799486,-70.7377220070846 -33.4639995285626,-70.7375350571044 -33.4659320462977,-70.7373630631257 -33.4670855059918,-70.7372808051415 -33.468177178403,-70.7372209811553 -33.4693388998497,-70.737168635171 -33.4705016549952,-70.7371387231756 -33.4710256388088,-70.7371462011699 -33.4712689159273,-70.737168635171 -33.471468527413,-70.7372284591617 -33.4717180411235,-70.7373032391349 -33.4718635242595,-70.7374154091221 -33.4720943234209,-70.7377220070761 -33.4724810665706,-70.7389334428998 -33.4739944713296,-70.7403168726968 -33.4757452400093,-70.7408782376103 -33.4765446522437,-70.7413792635266 -33.477232726569,-70.7416110814953 -33.4775508352652,-70.7421345414309 -33.4781620996971,-70.742777649329 -33.4789939377702,-70.7430319012926 -33.4792870908427,-70.7436255238672 -33.4799271302584,-70.7438797758308 -33.4802078057363,-70.7440966377987 -33.4804635314867,-70.7448145257125 -33.4813850365252,-70.7449790416901 -33.4816158103141,-70.7453828536147 -33.4822195429447,-70.7458539675462 -33.4829305669028,-70.7467214154224 -33.484198696824,-70.7469831453864 -33.4846165704811,-70.7478954612731 -33.4856477270075,-70.7482319712224 -33.4859159103249,-70.7489433125955 -33.4865174923425,-70.7496836344914 -33.4868729874056,-70.7502893523991 -33.4872908481603,-70.7509100263075 -33.4878334404537,-70.7516939249499 -33.4886166174348,-70.7523893788497 -33.4893837179452,-70.7525464168269 -33.4896207069794,-70.753137745735 -33.4902122928083,-70.7537434636503 -33.4908242912421,-70.7552478075752 -33.4923662463704,-70.7559002025505 -33.4929381599454,-70.7562666244952 -33.493306101214,-70.7566704364357 -33.4938050021266,-70.7569022544043 -33.4940357428328,-70.7570966823712 -33.4943537898203,-70.7572396501049 -33.4946760035525,-70.7572919960953 -33.4949067419375,-70.757351820086 -33.4951561881416,-70.7574116440934 -33.4967630757552,-70.7573742540984 -33.4985488424441,-70.7573518200739 -33.5002292183967,-70.7573144300903 -33.5019249255955,-70.7572919960953 -33.5036377185802,-70.7572695620889 -33.5053614693177,-70.7572919960839 -33.5070545691356,-70.7572695621071 -33.5089789987505,-70.7572396500928 -33.5106337404699,-70.7572546061117 -33.512401299167,-70.7572770400954 -33.5139617683883,-70.757277040112 -33.5148905251717)",2005,2011,999999,8852,4
551,"LINESTRING(-0.0125888826149207 51.5075321346782,-0.0107095445649747 51.5075550703998,-0.00805636142592903 51.5077844269738,-0.00588222524680759 51.5081628628088,-0.00413186136660215 51.5089426600649,-0.00265787074422974 51.5093440210934,-0.000133661798486173 51.5097453785862,0.00161670208171927 51.510100863705,0.00242739691341853 51.5105595500749,0.00316439223635712 51.5113966408015,0.0037539881358839 51.5122107826121,0.00406721115987807 51.513116641791,0.00417776045833307 51.5135523651136,0.00474893182180836 51.5140339491928,0.0055227768873749 51.5145269942852,0.00618607267801963 51.5147333836726,0.00688621823485391 51.5147104515647,0.00766006330036362 51.5145728586743,0.0081759600263922 51.5143550024147,0.00898665488170991 51.5134835669713,0.00963152577747906 51.5122107826121,0.0104053708430172 51.5108806276227,0.0114555886331118 51.5098485837749,0.0125242318278254 51.5093440206393,0.0141456215382902 51.5090114646036,0.0160986591205301 51.5089770621165,0.0185675934052938 51.5092522812857,0.0213497507140801 51.5094586945643,0.0268772155890247 51.5096765742403,0.0311517884150589 51.5096765742403,0.0330311264649765 51.5095160314222,0.0343761428879645 51.5093784227367,0.0355553354046947 51.5089655945098,0.0367898025588147 51.5083922157639,0.038116394116571 51.5081284591143,0.0407880021269307 51.5080252495749,0.0443624294196638 51.5079449753271,0.0449336007831391 51.5080596527807,0.0463523167680648 51.5085756977427,0.0474393848576256 51.5089197244751,0.0485448778185003 51.5089082569592,0.05099538723195 51.5088394518032,0.0604842016512634 51.5085412946965,0.0640770538152537 51.5084266184551,0.0650904221338635 51.5083463448294,0.0662880395218792 51.5079679105257,0.0672092836519766 51.5074977301848,0.0680384034020847 51.5071766286346,0.0688859479998882 51.5070275449994,0.0697334926212818 51.507050480975,0.0706915865175404 51.5071536927225,0.0711890583488071 51.507394519224,0.0716128306712278 51.5077844260919,0.0718892039055845 51.5082546034668,0.0717970795020051 51.5090573341182,0.0717868457925306 51.509203853963)",1991,1994,999999,6885,69
933,"LINESTRING(9.19536160761464 45.4845435477174,9.19258323341552 45.4859044088065,9.19166908331192 45.4862635963628,9.19073649850441 45.4864740712411,9.18989972719643 45.4864651148796,9.18927374561329 45.4862904655393,9.18860305106801 45.485954599918,9.18834754838102 45.4855246889935,9.18768979099883 45.4834897380447)",1967,1971,999999,889,79
556,"LINESTRING(-0.241912492877475 51.3892232722847,-0.242590443524449 51.3881544786176,-0.243874981569576 51.3871301945871,-0.24587315187469 51.3862840296246,-0.247407461233593 51.385972280689,-0.250226308614884 51.3858609412687,-0.253901514708133 51.3857941374866,-0.257469675962426 51.3855046533106,-0.260681021109463 51.3849256794578,-0.263821003007735 51.3838345165178,-0.267567572326982 51.3820975095949,-0.279520913599271 51.3768638211173)",1937,1938,999999,3079,69
757,"LINESTRING(-0.474139417290417 51.640199563009,-0.474851435789134 51.6403602453038,-0.476451165631772 51.6410660929222,-0.48270977881586 51.6449753172478,-0.484632359311007 51.6460414108343,-0.487618494962021 51.6471836261457,-0.490727348544794 51.6480212324216,-0.493140800662474 51.6484527205283,-0.501812866461165 51.6496202559651,-0.50876688103429 51.6508639019526,-0.512243888333956 51.6514984020669,-0.515434553827646 51.6527927547607,-0.518461595473326 51.6541885838911,-0.523738465362555 51.6575637748599,-0.533924052111985 51.6641865395384,-0.536051162449809 51.6652268092065,-0.538423708598941 51.6660894537405,-0.540796254748045 51.6666729980794,-0.542841553148804 51.6670281952981,-0.545541347020077 51.6671043086272,-0.549222884162418 51.6669267106603,-0.552454456119222 51.6668252259021,-0.554295224677276 51.6669774531064,-0.558385821504999 51.6675609860073,-0.563090007834603 51.6684489564391,-0.580515951313913 51.6717452890106,-0.582234001966384 51.6721765512661,-0.583952052644975 51.6736732531341,-0.58460654811546 51.6754743033755,-0.58444292424133 51.6769201651169,-0.583747522802298 51.6781123321777,-0.582806685525924 51.6792537393154,-0.582561249714672 51.6801161167433,-0.58284759149447 51.6813842890041,-0.58444292424133 51.6827031504791,-0.5866109405477 51.6835908240756,-0.588656238974636 51.6843516733056,-0.590333384486684 51.6854675626704,-0.591110597888843 51.6866341445738,-0.591478751605706 51.6881303686494,-0.592419588855989 51.6889418593333,-0.593851297754838 51.6898801273038,-0.596305655841007 51.6906408708392,-0.599619039240338 51.6911480260904,-0.602727892823083 51.6918580338992,-0.605427686720475 51.6930751642294,-0.607841138812006 51.6946472424696,-0.608536540277157 51.6957882327948,-0.609191035773762 51.697360216797,-0.609231941742308 51.6989321461949,-0.609109224583676 51.7020504899062,-0.609395566363418 51.7055235138044)",1887,1889,999999,13289,69
602,"LINESTRING(116.347210405631 39.9398371141028,116.345914193227 39.9435096696755,116.345283188564 39.9450049851095,116.345138701252 39.9458181872603,116.345271675638 39.9471818672119,116.345457873382 39.9486634335977,116.345507259012 39.9497778848588,116.344543292993 39.9516253190018,116.342480826818 39.9555932467512,116.341235704084 39.9578715479657,116.340030746567 39.9603037046803,116.339749589827 39.9617506429537,116.339187276322 39.964459721642,116.338881887018 39.9668735798258,116.338359738755 39.9681049002747,116.337596599018 39.9694593271353,116.335186684033 39.9722604430153,116.334584205287 39.9737994688107,116.334142387532 39.9751537828445,116.332800332645 39.9824820704175,116.332197853899 39.9868829336697,116.331953806798 39.9907650639485,116.331511989067 39.9976885316876,116.331311161329 40.0046242236489,116.33107016983 40.0064086447305,116.330186534319 40.008131489788,116.328901246319 40.0094235950423,116.326009348337 40.012100020988,116.321181120658 40.0162657500542,116.319534345435 40.0185112687287,116.318610544682 40.0205721591943,116.317244926175 40.0242631507057,116.315196497159 40.0294119638659,116.313991539667 40.0323028828758,116.311862781422 40.0363930163935,116.310738154413 40.0379305971314,116.308850387666 40.0400524016171,116.305151906293 40.0449923439411,116.302581330292 40.04831305606,116.300693563546 40.0514491356329,116.298119812992 40.0561910164022,116.296513202986 40.0593267334942,116.295308245493 40.0615708345836,116.294750571437 40.063233767225,116.294871067186 40.0648322209058,116.295915363663 40.0670454025409,116.297441643162 40.068336391951,116.300172880153 40.0691970379682,116.303064778159 40.0694429348383,116.312078367955 40.0694185400902,116.322441002414 40.0692955917221,116.337998783805 40.0692033805949,116.35469882792 40.0688960084284,116.36237038944 40.0687423223514,116.364619643434 40.0682197850831,116.368274681177 40.066652149209,116.381167726342 40.0612419919715,116.392576850092 40.0563207755598,116.400770561065 40.052969709087,116.412257821991 40.0481119077672,116.42996646671 40.0406729654967,116.442257032143 40.0352914981463,116.447237523596 40.0336000924437,116.450049091095 40.0328927646926,116.451535205327 40.0320931679768,116.452981154343 40.030247908993,116.453262311083 40.0288024212549,116.452900823835 40.0260651371541,116.452418840838 40.0236353210389,116.45117371808 40.0199135361751,116.448924463282 40.0124078330262,116.445590747115 40.002693625801,116.44302016958 39.9964674543124,116.440248767347 39.9919133486638,116.435308441604 39.9847738692307,116.430085047358 39.9765857053996,116.427313645126 39.9725843293713,116.425827530869 39.9700910458535,116.425385713114 39.9688905435795,116.42530538263 39.9664894757713,116.42582628465 39.9584589282111,116.42654925917 39.9538099215629,116.427719534281 39.9467686073691,116.428161352037 39.9403327057206)",1999,2002,999999,40259,15
557,"LINESTRING(-0.279592276825269 51.3768192765178,-0.288334271918671 51.3725427931954,-0.29225924930293 51.3704935033629,-0.296255590700952 51.3679763156612,-0.298467850661325 51.3661273194906,-0.302535554497553 51.3622285889315,-0.307459617045737 51.357616519157,-0.308851199929848 51.3556556918093)",1937,1939,999999,3154,69
558,"LINESTRING(-0.36890259432181 51.4510405624828,-0.370133784585505 51.451369385738,-0.371294621118551 51.4520708674416,-0.371892627828942 51.4528600214756,-0.372103689020832 51.4536053210929,-0.371998158424873 51.4543944485952,-0.371646389771684 51.4550082050034)",1883,1883,999999,547,69
560,"LINESTRING(-0.24267206877721 51.4670768920554,-0.244179592052319 51.4674204760337,-0.246863718877478 51.4685542848151,-0.250540604924652 51.4705813272737,-0.253279885029457 51.4723563469865,-0.264780838827619 51.4791500607094,-0.274190710910773 51.4846945034195,-0.276762177188658 51.4861550181928,-0.278485907307015 51.486964439963,-0.281566015269817 51.4881433546676,-0.284391802372113 51.4889351459359,-0.287358879625941 51.4895333788907,-0.290241182470993 51.4899028719339,-0.293716900615181 51.4901667937028,-0.298548996567689 51.4900084408248,-0.30321154529193 51.4893750238127,-0.30911744033898 51.4877914428039,-0.318668602128014 51.4845185340635,-0.321720452905794 51.4833923174468,-0.325139655289121 51.4815445584982,-0.336131967131195 51.4752616180599)",1848,1849,999999,7938,69
1359,"LINESTRING(139.665723563315 35.7496206763876,139.679538638796 35.7434143908108)",1972,1983,999999,1427,114
1360,"LINESTRING(139.679540923635 35.7434135223542,139.687388160171 35.7396876213627,139.689342754918 35.7383339873788)",1972,1983,999999,1053,114
606,"LINESTRING(116.262064363675 40.0137674266242,116.262247254955 40.0112927306787,116.262734965009 40.0100320020305,116.264015203892 40.0079774313499,116.26651471791 40.0048487617793,116.268465558127 40.0028874331178,116.269562905768 40.001953447285,116.272123383572 40.0011128491117,116.274683861338 40.0007859470345,116.27821975925 40.0001788390039,116.283218787325 39.9983107804595,116.286754685199 39.9965360775071,116.288339741806 39.9961157470348,116.291205038384 39.9958822286249,116.295960211432 39.9960223397638,116.299739964372 39.996536078181,116.301873695868 39.9974701381156,116.303641644806 39.9984041852743,116.305409593743 39.9984975892875,116.307177542718 39.9984975892875,116.308152962826 39.9984041852743,116.308945491655 39.9977970560672,116.309494165456 39.996536078181,116.309616092989 39.9947613291073,116.310042839258 39.9903242546392,116.31012932632 39.9857345380242,116.310738963906 39.9788677197046,116.310982818934 39.9764851929121,116.312202094069 39.9731682035759,116.313970043006 39.9688231711918,116.315779982039 39.9641507860484,116.316450583149 39.9614406565633,116.3176088945 39.9533096214377,116.319011060306 39.9420460741786,116.319299654128 39.9407305563651,116.319966274407 39.9397760878422,116.321145972626 39.9386051424023,116.322086051256 39.9378406385506,116.324015380418 39.9371227115409,116.326236567631 39.9368523438041,116.33724859959 39.9371463954775,116.343494229625 39.9384486091646,116.346781403371 39.9388686728078,116.351657377701 39.9391627158304,116.360368387224 39.9391627163057,116.362559836365 39.9389946918799,116.364258209458 39.9384066031404,116.365682651417 39.9374824534815,116.366285299905 39.9361802214094,116.366723589733 39.9323573970455,116.367501461912 39.9159867293504,116.368276389842 39.9012896990777,116.36827638951 39.8810557011942,116.368221091942 39.8743699619764,116.36865938177 39.8726460624612,116.369755106341 39.8710903110589,116.37123433452 39.8691981334222,116.372110914176 39.8678105033285,116.372439631564 39.8663387437565,116.372001341736 39.8649510558128,116.370357754863 39.8635212873698,116.368440236856 39.8616709545696,116.366961008712 39.8600728997239,116.366084429021 39.8585589186985,116.365317421839 39.8562037707004,116.365153063145 39.8538064834954,116.365153063145 39.8513670526778,116.364988704044 39.8420738155903,116.364752867626 39.8352001467465)",2005,2009,999999,27383,15
425,"LINESTRING(18.0636612115163 59.3354653830058,18.0642639158974 59.3346234275328,18.0642639158974 59.3338904670879,18.064065867947 59.3327934300365,18.063554415065 59.3322149811063,18.0606413572549 59.3308992566696,18.0600401552054 59.3299359475874,18.0602490348821 59.3287791189942,18.060636954302 59.3279266937736,18.0625168714633 59.3268459096311,18.0648541685111 59.3252522489198,18.0666994947415 59.3234711396026,18.0685946946476 59.3220716310844,18.0707039988069 59.3208331599122,18.0713255782794 59.3204631511492,18.0716881663041 59.3202252862459,18.0718465563527 59.3201176228758,18.0719104987561 59.3200360576974)",1952,1957,999999,2029,110
741,"LINESTRING(-0.0826074102013763 51.5169017660946,-0.0782891386444078 51.5153062189673,-0.0765573318334987 51.5145924034743,-0.0758376199001702 51.5141585101629)",1884,1884,999999,562,69
730,"LINESTRING(-0.103641203907699 51.5193574419829,-0.103471673615189 51.5191112973831,-0.102920700173655 51.5188651514529,-0.102313216634656 51.5188036147681,-0.10132428994666 51.518979433663,-0.100236470578949 51.5193134876821,-0.0990780135984153 51.5195772128173,-0.0980749593769019 51.5197442379409,-0.0970436501067127 51.5197354471655,-0.0955320050258877 51.5196035852413,-0.0938508296345617 51.5193662328313,-0.0924804597974287 51.5191112973831,-0.0913785128963696 51.5188563605078,-0.0897962301846462 51.518487139047,-0.0890615989352739 51.5183025271997)",1884,1884,999999,1083,69
